RLU Readingvirus only,,,,,,,,,,,,
,,,,,,,,,,,,
Sera dilutions(ug/ml):,media only,6,2,0.666666667,0.222222222,0.074074074,0.024691358,0.008230453,0.002743484,0.000914495,0.000304832,0.000101611
virus+cells,4,1410560,1167677,1209025,1110413,926867,1068634,1037803,905381,1015195,948289,1148691
LyCoV555,5,10,15,61,13837,76659,287719,612847,727125,876592,860392,1034297
LyCoV555,1,12,4,11,5537,48468,246289,504147,668528,747103,800630,913786
S309,0,16837,18616,17487,33428,94169,302154,553273,668300,716607,824696,948598
S309,0,17993,21274,24657,39472,102514,252993,545183,654798,681508,785540,978658
4A8,3,138367,119729,124284,150985,174562,404924,583644,653704,692431,726189,824731
4A8,10,123569,114887,119627,138775,199459,383847,582145,639491,686880,768189,818191
virus+cells,9,824266,732414,758217,698455,750834,681316,693825,713756,757192,780880,802599
,,,,,,,,,,,,
sera dilutions:,ave(virus+cells),LyCoV555,LyCoV555,S309,S309,4A8,4A8,,,,,
6,1117413,5.36955E-06,7.15939E-06,0.01506426,0.016098792,0.123824405,0.110581316,,,,,
2,950045.5,1.15784E-05,0,0.019590641,0.022388401,0.12602028,0.120923682,,,,,
0.666666667,983621,5.79491E-05,7.11656E-06,0.017774122,0.025067582,0.126349478,0.121614931,,,,,
0.222222222,904434,0.015294648,0.006117638,0.036955709,0.043638342,0.166934237,0.153434081,,,,,
0.074074074,838850.5,0.091381003,0.057774299,0.112254806,0.122202943,0.208091907,0.237771808,,,,,
0.024691358,874975,0.328826538,0.281476614,0.345324152,0.289138547,0.462778937,0.438690248,,,,,
0.008230453,865814,0.707822927,0.582276332,0.639016001,0.629672193,0.674093974,0.672362655,,,,,
0.002743484,809568.5,0.89815871,0.825778177,0.825496545,0.808818525,0.807467188,0.789910922,,,,,
0.000914495,886193.5,0.989160945,0.843042744,0.808630395,0.769023921,0.781349671,0.775085802,,,,,
0.000304832,864584.5,0.995146223,0.926024003,0.953859339,0.908570533,0.839923686,0.888501934,,,,,
0.000101611,975645,1.060112028,0.936592716,0.972273727,1.003084114,0.845314638,0.83861138,,,,,
,,,,,,,,,,,,
background:,,ave virus+cells,,,,,,,,,,
4,,915558.5909,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,
4,,,,,,,,,,,,